ID;Área;Equipamento;QT_UN_APREENDIDAS;QT_UN_LACRADAS;QT_UN_RETIDAS;Valor Estimado;QT_UN_RETIRADAS;Mês;Data;DT_EXTRACAO;Ano
95775;4-Aduana;Outros;;;94;0,00;94;dez;05/12/2022;06/08/2023;2022
95586;1-Comércio;Outros;;1;;160,00;1;nov;10/11/2022;06/08/2023;2022
48907;4-Aduana;SmartTV Box;;;6;1800,00;6;nov;30/11/2021;06/08/2023;2021
48907;4-Aduana;Equipamento óptico;;;341;15500,00;341;nov;30/11/2021;06/08/2023;2021
96940;1-Comércio;Equipamento de Radiação Restrita;46;;;532,44;46;dez;19/12/2022;06/08/2023;2022
48897;4-Aduana;Reforçador de sinal;;;1;500,00;1;jan;31/01/2021;06/08/2023;2021
48907;4-Aduana;Celulares;;;3;3000,00;3;nov;30/11/2021;06/08/2023;2021
95775;4-Aduana;SmartTV Box;;;2;868,00;2;dez;05/12/2022;06/08/2023;2022
90201;4-Aduana;Reforçador de sinal;;;1;4000,00;1;jul;31/07/2022;06/08/2023;2022
95775;4-Aduana;Equipamento de Radiação Restrita;;;25;55656,00;25;dez;05/12/2022;06/08/2023;2022
96762;4-Aduana;Outros;;;0;0,00;0;dez;27/12/2022;06/08/2023;2022
48907;4-Aduana;Equipamento de Radiação Restrita;;;130;17200,00;130;nov;30/11/2021;06/08/2023;2021
90201;4-Aduana;Equipamento óptico;;;100;6000,00;100;jul;31/07/2022;06/08/2023;2022
95775;4-Aduana;Equipamento de Rede de Dados;;;1;130,00;1;dez;05/12/2022;06/08/2023;2022
95918;;Outros;16;;;401,76;16;dez;07/12/2022;06/08/2023;2022
73470;4-Aduana;SmartTV Box;;;14342;16222220,00;14342;ago;23/08/2021;06/08/2023;2021
43705;1-Comércio;Outros;;725;;217500,00;725;dez;10/12/2020;06/08/2023;2020
90201;4-Aduana;Outros;;;0;0,00;0;jul;31/07/2022;06/08/2023;2022
36246;4-Aduana;Outros;;4415;;445500,00;4415;dez;18/12/2020;06/08/2023;2020
36246;4-Aduana;Celular e acessórios;;37;;37000,00;37;dez;18/12/2020;06/08/2023;2020
48908;4-Aduana;Equipamento de Radiação Restrita;;;91;24500,00;91;dez;29/12/2021;06/08/2023;2021
90201;4-Aduana;Outros;;;12;26650,00;12;jul;31/07/2022;06/08/2023;2022
90201;4-Aduana;SmartTV Box;;;6;1080,00;6;jul;31/07/2022;06/08/2023;2022
95775;4-Aduana;Outros;;;9;11900,00;9;dez;05/12/2022;06/08/2023;2022
48908;4-Aduana;SmartTV Box;;;17;5100,00;17;dez;29/12/2021;06/08/2023;2021
43705;1-Comércio;SmartTV Box;;2;;695,00;2;dez;10/12/2020;06/08/2023;2020
48907;4-Aduana;Outros;;;8;4000,00;8;nov;30/11/2021;06/08/2023;2021
84795;;Equipamento de Radiação Restrita;;2;;10000,00;2;mai;16/05/2022;06/08/2023;2022
101541;4-Aduana;Cabo Óptico;;;6;1716,00;6;fev;07/02/2023;06/08/2023;2023
101541;4-Aduana;Baterias;;;1;496,00;1;fev;07/02/2023;06/08/2023;2023
101335;1-Comércio;Outros;;1;;2500,00;1;jan;10/01/2023;06/08/2023;2023
92083;4-Aduana;Outros;;;23;16050,00;23;set;12/09/2022;06/08/2023;2022
101541;4-Aduana;Equipamento de Radiação Restrita;;;100;92004,00;100;fev;07/02/2023;06/08/2023;2023
82951;4-Aduana;Equipamento de Rede de Dados;;;7;6000,00;7;mar;02/03/2022;06/08/2023;2022
42568;1-Comércio;Equipamento de Radiação Restrita;;;17;5100,00;17;mar;01/03/2021;06/08/2023;2021
42568;1-Comércio;Equipamento de Radiação Restrita;;;27;17550,00;27;mar;01/03/2021;06/08/2023;2021
101541;4-Aduana;Equipamento de Rede de Dados;;;8;71604,00;8;fev;07/02/2023;06/08/2023;2023
48879;4-Aduana;Equipamento óptico;;;75;7500,00;75;ago;04/08/2021;06/08/2023;2021
48884;4-Aduana;Equipamento de Radiação Restrita;;;4;8000,00;4;out;01/10/2021;06/08/2023;2021
92083;4-Aduana;Equipamento óptico;;;1006;10480,00;1006;set;12/09/2022;06/08/2023;2022
93997;4-Aduana;Equipamento de Radiação Restrita;;;29;109590,00;29;out;05/10/2022;06/08/2023;2022
93997;4-Aduana;Antena;;;4;1000,00;4;out;05/10/2022;06/08/2023;2022
93994;4-Aduana;Decodificador de sinal para SeAC;;;2000;380000,00;2000;set;06/09/2022;06/08/2023;2022
93997;4-Aduana;Equipamento de Rede de Dados;;;10;35100,00;10;out;05/10/2022;06/08/2023;2022
93997;4-Aduana;Equipamento óptico;;;1000;10000,00;1000;out;05/10/2022;06/08/2023;2022
48881;4-Aduana;Equipamento de Radiação Restrita;;;1;1000,00;1;ago;30/08/2021;06/08/2023;2021
101541;4-Aduana;Outros;;;12;30215,00;12;fev;07/02/2023;06/08/2023;2023
101541;4-Aduana;SmartTV Box;;;6;1452,00;6;fev;07/02/2023;06/08/2023;2023
101541;4-Aduana;Outros;;;0;0,00;0;fev;07/02/2023;06/08/2023;2023
92083;4-Aduana;Equipamento de Radiação Restrita;;;15;26048,00;15;set;12/09/2022;06/08/2023;2022
51161;4-Aduana;SmartTV Box;;;30000;7500000,00;30000;fev;23/02/2021;06/08/2023;2021
92083;4-Aduana;Equipamento de Rede de Dados;;;5;18000,00;5;set;12/09/2022;06/08/2023;2022
51016;4-Aduana;Equipamento de Radiação Restrita;;;10500;2100000,00;10500;fev;22/02/2021;06/08/2023;2021
93909;;Antena;;;5;50,00;5;set;01/09/2022;06/08/2023;2022
93909;;Bloqueador de sinal (Jammer);;;1;250000,00;1;set;01/09/2022;06/08/2023;2022
50054;4-Aduana;Equipamento de Radiação Restrita;;;2500;87500,00;2500;fev;22/02/2021;06/08/2023;2021
50054;4-Aduana;Equipamento de Radiação Restrita;;;15000;450000,00;15000;fev;22/02/2021;06/08/2023;2021
48893;4-Aduana;Equipamento óptico;;;20;2000,00;20;dez;23/12/2021;06/08/2023;2021
50054;4-Aduana;Equipamento de Radiação Restrita;;;2000;60000,00;2000;fev;22/02/2021;06/08/2023;2021
48893;4-Aduana;Outros;;;50;5000,00;50;dez;23/12/2021;06/08/2023;2021
48896;4-Aduana;SmartTV Box;;;600;180000,00;600;jan;19/01/2021;06/08/2023;2021
48893;4-Aduana;SmartTV Box;;;4;1200,00;4;dez;23/12/2021;06/08/2023;2021
50054;4-Aduana;Equipamento de Radiação Restrita;;;6000;180000,00;6000;fev;22/02/2021;06/08/2023;2021
97229;4-Aduana;SmartTV Box;;;7000;1750000,00;7000;dez;13/12/2022;06/08/2023;2022
48879;4-Aduana;Antena;;;4;800,00;4;ago;04/08/2021;06/08/2023;2021
98024;1-Comércio;Equipamento de Radiação Restrita;;;;1174921,83;0;jan;13/01/2023;06/08/2023;2023
51018;4-Aduana;Equipamento de Radiação Restrita;;;500;75000,00;500;mar;01/03/2021;06/08/2023;2021
51018;4-Aduana;SmartTV Box;;;1080;324000,00;1080;mar;01/03/2021;06/08/2023;2021
95917;;Outros;415;;;4772,50;415;dez;06/12/2022;06/08/2023;2022
92083;4-Aduana;Antena;;;1;4000,00;1;set;12/09/2022;06/08/2023;2022
48890;4-Aduana;Equipamento de Radiação Restrita;;;1;1000,00;1;nov;30/11/2021;06/08/2023;2021
50960;4-Aduana;SmartTV Box;;;960;1152000,00;960;fev;21/02/2021;06/08/2023;2021
82951;4-Aduana;Equipamento de Radiação Restrita;;;31;19400,00;31;mar;02/03/2022;06/08/2023;2022
82951;4-Aduana;Antena;;;1;1400,00;1;mar;02/03/2022;06/08/2023;2022
85119;4-Aduana;Equipamento de Radiação Restrita;;;108;38772,00;108;mai;09/05/2022;06/08/2023;2022
95915;1-Comércio;Outros;0;0;0;0,00;0;dez;09/12/2022;06/08/2023;2022
96762;4-Aduana;Outros;;;40;40754,00;40;dez;27/12/2022;06/08/2023;2022
50060;4-Aduana;SmartTV Box;;;1000;300000,00;1000;mar;11/03/2021;06/08/2023;2021
48903;4-Aduana;Outros;;;70;21300,00;70;ago;04/08/2021;06/08/2023;2021
88923;1-Comércio;Outros;5662;;;474272,93;5662;jul;25/07/2022;06/08/2023;2022
48902;4-Aduana;Decodificador de sinal para SeAC;;;2;600,00;2;jul;05/07/2021;06/08/2023;2021
48902;4-Aduana;Equipamento de Rede de Dados;;;3;3000,00;3;jul;05/07/2021;06/08/2023;2021
48902;4-Aduana;Antena;;;1;300,00;1;jul;05/07/2021;06/08/2023;2021
93242;1-Comércio;Outros;271;;;12180,00;271;ago;31/08/2022;06/08/2023;2022
48902;4-Aduana;Outros;;;31;13500,00;31;jul;05/07/2021;06/08/2023;2021
96491;1-Comércio;Outros;54;;;1481,76;54;dez;06/12/2022;06/08/2023;2022
48902;4-Aduana;Equipamento de Radiação Restrita;;;125;28200,00;125;jul;05/07/2021;06/08/2023;2021
48903;4-Aduana;Equipamento óptico;;;654;20000,00;654;ago;04/08/2021;06/08/2023;2021
48902;4-Aduana;Equipamento óptico;;;605;15300,00;605;jul;05/07/2021;06/08/2023;2021
48902;4-Aduana;SmartTV Box;;;15;4500,00;15;jul;05/07/2021;06/08/2023;2021
93483;4-Aduana;Outros;;;;18000,00;0;ago;29/08/2022;06/08/2023;2022
85725;4-Aduana;Equipamento de Rede de Dados;;;23;142050,00;23;jun;09/06/2022;06/08/2023;2022
85725;4-Aduana;Equipamento óptico;;;915;20950,00;915;jun;09/06/2022;06/08/2023;2022
85725;4-Aduana;Reforçador de sinal;;;1;4000,00;1;jun;09/06/2022;06/08/2023;2022
85725;4-Aduana;Equipamento de Radiação Restrita;;;23;45556,00;23;jun;09/06/2022;06/08/2023;2022
85725;4-Aduana;Antena;;;1;620,00;1;jun;09/06/2022;06/08/2023;2022
85725;4-Aduana;SmartTV Box;;;17;3400,00;17;jun;09/06/2022;06/08/2023;2022
48903;4-Aduana;Equipamento de Rede de Dados;;;7;2100,00;7;ago;04/08/2021;06/08/2023;2021
48903;4-Aduana;Bloqueador de sinal (Jammer);;;1;8000,00;1;ago;04/08/2021;06/08/2023;2021
95732;4-Aduana;Equipamento de Radiação Restrita;;;0;151000,00;0;out;28/10/2022;06/08/2023;2022
85725;4-Aduana;Outros;;;16;45400,00;16;jun;09/06/2022;06/08/2023;2022
48901;4-Aduana;Outros;;;4;2000,00;4;mai;31/05/2021;06/08/2023;2021
95730;4-Aduana;Equipamento de Radiação Restrita;;;1;13000,00;1;nov;07/11/2022;06/08/2023;2022
48897;4-Aduana;SmartTV Box;;;11;3300,00;11;jan;31/01/2021;06/08/2023;2021
95953;1-Comércio;Outros;;;;0,00;0;nov;17/11/2022;06/08/2023;2022
95951;1-Comércio;Outros;;;;0,00;0;nov;17/11/2022;06/08/2023;2022
48900;4-Aduana;SmartTV Box;;;12;3600,00;12;mai;05/05/2021;06/08/2023;2021
48900;4-Aduana;Bloqueador de sinal (Jammer);;;1;8000,00;1;mai;05/05/2021;06/08/2023;2021
48900;4-Aduana;Equipamento óptico;;;464;9200,00;464;mai;05/05/2021;06/08/2023;2021
48897;4-Aduana;Decodificador de sinal para SeAC;;;3;900,00;3;jan;31/01/2021;06/08/2023;2021
48899;4-Aduana;Equipamento óptico;;1168;;25400,00;1168;abr;05/04/2021;06/08/2023;2021
48898;4-Aduana;Equipamento de Rede de Dados;;;1;500,00;1;mar;01/03/2021;06/08/2023;2021
48899;4-Aduana;SmartTV Box;;4;;1200,00;4;abr;05/04/2021;06/08/2023;2021
48899;4-Aduana;Equipamento de Rede de Dados;;3;;1500,00;3;abr;05/04/2021;06/08/2023;2021
48900;4-Aduana;Equipamento de Rede de Dados;;;5;1000,00;5;mai;05/05/2021;06/08/2023;2021
48899;4-Aduana;Equipamento de Radiação Restrita;;170;;17000,00;170;abr;05/04/2021;06/08/2023;2021
48900;4-Aduana;Equipamento de Radiação Restrita;;;134;67000,00;134;mai;05/05/2021;06/08/2023;2021
48901;4-Aduana;Equipamento de Radiação Restrita;;;418;94500,00;418;mai;31/05/2021;06/08/2023;2021
48901;4-Aduana;Equipamento óptico;;;2929;53300,00;2929;mai;31/05/2021;06/08/2023;2021
48898;4-Aduana;SmartTV Box;;;2;1000,00;2;mar;01/03/2021;06/08/2023;2021
48901;4-Aduana;Reforçador de sinal;;;1;500,00;1;mai;31/05/2021;06/08/2023;2021
48901;4-Aduana;Equipamento de Rede de Dados;;;1;2000,00;1;mai;31/05/2021;06/08/2023;2021
48898;4-Aduana;Equipamento de Radiação Restrita;;;101;23500,00;101;mar;01/03/2021;06/08/2023;2021
48897;4-Aduana;Equipamento de Rede de Dados;;;1;2000,00;1;jan;31/01/2021;06/08/2023;2021
48900;4-Aduana;Outros;;;2;1000,00;2;mai;05/05/2021;06/08/2023;2021
48898;4-Aduana;Equipamento óptico;;;1376;26000,00;1376;mar;01/03/2021;06/08/2023;2021
48897;4-Aduana;Equipamento de Radiação Restrita;;;200;20000,00;200;jan;31/01/2021;06/08/2023;2021
48901;4-Aduana;SmartTV Box;;;7;2100,00;7;mai;31/05/2021;06/08/2023;2021
48897;4-Aduana;Equipamento óptico;;;935;13900,00;935;jan;31/01/2021;06/08/2023;2021
48905;4-Aduana;Bloqueador de sinal (Jammer);;;1;6000,00;1;set;29/09/2021;06/08/2023;2021
86395;1-Comércio;Equipamento de Radiação Restrita;;;;3880,00;0;jun;29/06/2022;06/08/2023;2022
96762;4-Aduana;Cabo Óptico;;;1;2175,00;1;dez;27/12/2022;06/08/2023;2022
96762;4-Aduana;Bloqueador de sinal (Jammer);;;6;21060,00;6;dez;27/12/2022;06/08/2023;2022
96762;4-Aduana;Equipamento de Radiação Restrita;;;112;158194,00;112;dez;27/12/2022;06/08/2023;2022
96762;4-Aduana;Equipamento de Rede de Dados;;;10;36400,00;10;dez;27/12/2022;06/08/2023;2022
48906;4-Aduana;Equipamento de Radiação Restrita;;;217;36000,00;217;nov;03/11/2021;06/08/2023;2021
86718;1-Comércio;Carregadores de Baterias;;;;4410000,00;0;jul;11/07/2022;06/08/2023;2022
86718;1-Comércio;Outros;;;;400000,00;0;jul;11/07/2022;06/08/2023;2022
96762;4-Aduana;SmartTV Box;;;14;5253,00;14;dez;27/12/2022;06/08/2023;2022
48905;4-Aduana;Reforçador de sinal;;;1;500,00;1;set;29/09/2021;06/08/2023;2021
48906;4-Aduana;Equipamento óptico;;;574;24500,00;574;nov;03/11/2021;06/08/2023;2021
48906;4-Aduana;Equipamento de Rede de Dados;;;5;5000,00;5;nov;03/11/2021;06/08/2023;2021
48907;4-Aduana;Equipamento de Rede de Dados;;;3;900,00;3;nov;30/11/2021;06/08/2023;2021
48906;4-Aduana;Outros;;;10;4000,00;10;nov;03/11/2021;06/08/2023;2021
48906;4-Aduana;Reforçador de sinal;;;1;500,00;1;nov;03/11/2021;06/08/2023;2021
48907;4-Aduana;Cabo Óptico;;;1;200,00;1;nov;30/11/2021;06/08/2023;2021
86214;;Equipamento de Radiação Restrita;;;;0,00;0;jun;28/06/2022;06/08/2023;2022
44115;1-Comércio;SmartTV Box;14;;;0,00;14;fev;21/02/2022;06/08/2023;2022
44098;4-Aduana;SmartTV Box;5000;;;1500000,00;5000;dez;07/12/2020;06/08/2023;2020
48906;4-Aduana;SmartTV Box;;;50;10000,00;50;nov;03/11/2021;06/08/2023;2021
90201;4-Aduana;Equipamento de Radiação Restrita;;;76;83750,00;76;jul;31/07/2022;06/08/2023;2022
44103;4-Aduana;Decodificador de sinal para SeAC;20000;;;10000000,00;20000;dez;06/12/2020;06/08/2023;2020
48905;4-Aduana;Outros;;;13;8000,00;13;set;29/09/2021;06/08/2023;2021
44101;4-Aduana;Equipamento de Radiação Restrita;13350;;;2775000,00;13350;dez;07/12/2020;06/08/2023;2020
87122;4-Aduana;Cabo Óptico;;;50;1600,00;50;jul;01/07/2022;06/08/2023;2022
48904;4-Aduana;Outros;;;15;5800,00;15;set;01/09/2021;06/08/2023;2021
48904;4-Aduana;SmartTV Box;;;9;4500,00;9;set;01/09/2021;06/08/2023;2021
48904;4-Aduana;Bloqueador de sinal (Jammer);;;2;14000,00;2;set;01/09/2021;06/08/2023;2021
48905;4-Aduana;Equipamento de Radiação Restrita;;;437;132400,00;437;set;29/09/2021;06/08/2023;2021
43968;4-Aduana;SmartTV Box;4000;;;1200000,00;4000;dez;07/12/2020;06/08/2023;2020
48904;4-Aduana;Equipamento de Radiação Restrita;;;122;30400,00;122;set;01/09/2021;06/08/2023;2021
48903;4-Aduana;Outros;;;11;2800,00;11;ago;04/08/2021;06/08/2023;2021
87259;1-Comércio;Cabo Metálico;;30;;10000,00;30;jun;27/06/2022;06/08/2023;2022
48904;4-Aduana;Equipamento óptico;;;69;8500,00;69;set;01/09/2021;06/08/2023;2021
89104;1-Comércio;Outros;1810;;;53313,00;1810;ago;17/08/2022;06/08/2023;2022
43968;4-Aduana;Outros;1500;;;285000,00;1500;dez;07/12/2020;06/08/2023;2020
43892;4-Aduana;SmartTV Box;1800;;;540000,00;1800;dez;04/12/2020;06/08/2023;2020
43968;4-Aduana;Equipamento de Radiação Restrita;2800;;;518000,00;2800;dez;07/12/2020;06/08/2023;2020
87122;4-Aduana;Antena;;;7;2370,00;7;jul;01/07/2022;06/08/2023;2022
87122;4-Aduana;Bloqueador de sinal (Jammer);;;1;1000,00;1;jul;01/07/2022;06/08/2023;2022
48903;4-Aduana;Equipamento de Radiação Restrita;;;188;53700,00;188;ago;04/08/2021;06/08/2023;2021
48905;4-Aduana;SmartTV Box;;;41;12300,00;41;set;29/09/2021;06/08/2023;2021
48905;4-Aduana;Equipamento óptico;;;737;25700,00;737;set;29/09/2021;06/08/2023;2021
87122;4-Aduana;Equipamento de Radiação Restrita;;;37;29645,00;37;jul;01/07/2022;06/08/2023;2022
87122;4-Aduana;Outros;;;9;15435,00;9;jul;01/07/2022;06/08/2023;2022
87122;4-Aduana;Outros;;;;0,00;0;jul;01/07/2022;06/08/2023;2022
87122;4-Aduana;SmartTV Box;;;1;800,00;1;jul;01/07/2022;06/08/2023;2022
87122;4-Aduana;Equipamento de Rede de Dados;;;4;19200,00;4;jul;01/07/2022;06/08/2023;2022
90201;4-Aduana;Equipamento de Rede de Dados;;;5;9630,00;5;jul;31/07/2022;06/08/2023;2022
87122;4-Aduana;Equipamento óptico;;;1;3900,00;1;jul;01/07/2022;06/08/2023;2022
74785;4-Aduana;Decodificador de sinal para SeAC;;;5995;4106575,00;5995;set;27/09/2021;06/08/2023;2021
84271;4-Aduana;Equipamento óptico;;;30;1800,00;30;mar;29/03/2022;06/08/2023;2022
84271;4-Aduana;Outros;;;420;41270,00;420;mar;29/03/2022;06/08/2023;2022
60562;4-Aduana;SmartTV Box;;;1500;450000,00;1500;jun;03/06/2021;06/08/2023;2021
84271;4-Aduana;Equipamento de Rede de Dados;;;2;600,00;2;mar;29/03/2022;06/08/2023;2022
84271;4-Aduana;Equipamento de Radiação Restrita;;;37;43730,00;37;mar;29/03/2022;06/08/2023;2022
44167;1-Comércio;Celular e acessórios;;6274;;94000,00;6274;dez;16/12/2020;06/08/2023;2020
42072;4-Aduana;SmartTV Box;6000;;;1800000,00;6000;out;21/10/2020;06/08/2023;2020
71269;4-Aduana;Equipamento de Radiação Restrita;;;10000;975000,00;10000;jun;22/06/2021;06/08/2023;2021
42074;4-Aduana;SmartTV Box;6500;;;2400000,00;6500;out;23/10/2020;06/08/2023;2020
48881;4-Aduana;Equipamento óptico;;;50;5000,00;50;ago;30/08/2021;06/08/2023;2021
84271;4-Aduana;Antena;;;2;1120,00;2;mar;29/03/2022;06/08/2023;2022
42074;4-Aduana;Equipamento de Radiação Restrita;12490;;;3747000,00;12490;out;23/10/2020;06/08/2023;2020
83206;4-Aduana;Equipamento de Radiação Restrita;;;1;10000,00;1;mar;24/03/2022;06/08/2023;2022
102303;1-Comércio;Celulares;1;;;200,00;1;jan;19/01/2023;06/08/2023;2023
102303;1-Comércio;SmartTV Box;9;;;2700,00;9;jan;19/01/2023;06/08/2023;2023
102303;1-Comércio;Outros;12;;;600,00;12;jan;19/01/2023;06/08/2023;2023
102303;1-Comércio;Outros;1;;;100,00;1;jan;19/01/2023;06/08/2023;2023
102346;;Outros;2;;;37,80;2;fev;16/02/2023;06/08/2023;2023
102303;1-Comércio;Outros;37;;;1850,00;37;jan;19/01/2023;06/08/2023;2023
42569;1-Comércio;Equipamento óptico;;1000;;4743,70;1000;mai;26/05/2021;06/08/2023;2021
42569;1-Comércio;Equipamento óptico;;4100;;19680,00;4100;mai;26/05/2021;06/08/2023;2021
42569;1-Comércio;Equipamento óptico;;2;;183,72;2;mai;26/05/2021;06/08/2023;2021
102303;1-Comércio;Carregadores de Baterias;6;;;360,00;6;jan;19/01/2023;06/08/2023;2023
103083;4-Aduana;Bloqueador de sinal (Jammer);;;3;525,00;3;mar;08/03/2023;06/08/2023;2023
102303;1-Comércio;Equipamento de Radiação Restrita;195;;;14000,00;195;jan;19/01/2023;06/08/2023;2023
36246;4-Aduana;Decodificador de sinal para SeAC;;12;;6000,00;12;dez;18/12/2020;06/08/2023;2020
77966;4-Aduana;SmartTV Box;;;400;120000,00;400;dez;09/12/2021;06/08/2023;2021
77968;4-Aduana;Decodificador de sinal para SeAC;;;18000;9000000,00;18000;dez;09/12/2021;06/08/2023;2021
71106;4-Aduana;SmartTV Box;;;1000;300000,00;1000;jun;21/06/2021;06/08/2023;2021
74964;1-Comércio;Outros;40;39;;80000,00;79;dez;06/12/2021;06/08/2023;2021
61031;4-Aduana;Decodificador de sinal para SeAC;;;17000;8500000,00;17000;jun;14/06/2021;06/08/2023;2021
44256;4-Aduana;Outros;;3000;;900000,00;3000;dez;13/12/2020;06/08/2023;2020
103083;4-Aduana;SmartTV Box;;;16;6030,00;16;mar;08/03/2023;06/08/2023;2023
71267;4-Aduana;SmartTV Box;;;40000;12000000,00;40000;jun;21/06/2021;06/08/2023;2021
103083;4-Aduana;Equipamento de Rede de Dados;;;2;700,00;2;mar;08/03/2023;06/08/2023;2023
103083;4-Aduana;Equipamento de Radiação Restrita;;;266;153754,00;266;mar;08/03/2023;06/08/2023;2023
94334;4-Aduana;Equipamento de Radiação Restrita;;;17720;2658000,00;17720;set;16/09/2022;06/08/2023;2022
84541;1-Comércio;Outros;;;;0,00;0;abr;19/04/2022;06/08/2023;2022
44260;1-Comércio;Celular e acessórios;;1241;;18615,00;1241;dez;18/12/2020;06/08/2023;2020
36246;4-Aduana;Cabo Óptico;;27;;13500,00;27;dez;18/12/2020;06/08/2023;2020
77694;4-Aduana;Decodificador de sinal para SeAC;;;18000;9000000,00;18000;nov;29/11/2021;06/08/2023;2021
36246;4-Aduana;SmartTV Box;;122;;36600,00;122;dez;18/12/2020;06/08/2023;2020
101947;4-Aduana;Equipamento de Radiação Restrita;;;0;0,00;0;fev;09/02/2023;06/08/2023;2023
101947;4-Aduana;Outros;;;1;5000,00;1;fev;09/02/2023;06/08/2023;2023
36246;4-Aduana;Equipamento de Radiação Restrita;;1537;;458100,00;1537;dez;18/12/2020;06/08/2023;2020
53251;4-Aduana;SmartTV Box;;;198;59400,00;198;mai;03/05/2021;06/08/2023;2021
103083;4-Aduana;Cabo Óptico;;;1;500,00;1;mar;08/03/2023;06/08/2023;2023
44278;4-Aduana;SmartTV Box;;2;;600,00;2;dez;13/12/2020;06/08/2023;2020
94334;4-Aduana;Carregadores de Baterias;;;67000;3350000,00;67000;set;16/09/2022;06/08/2023;2022
60610;4-Aduana;SmartTV Box;;;1000;300000,00;1000;jun;08/06/2021;06/08/2023;2021
44280;4-Aduana;SmartTV Box;;2000;;600000,00;2000;dez;13/12/2020;06/08/2023;2020
44283;4-Aduana;SmartTV Box;;500;;150000,00;500;dez;13/12/2020;06/08/2023;2020
82153;4-Aduana;Decodificador de sinal para SeAC;;;2600;1300000,00;2600;fev;04/02/2022;06/08/2023;2022
55787;4-Aduana;Decodificador de sinal para SeAC;;;150;22500,00;150;mai;14/05/2021;06/08/2023;2021
55794;1-Comércio;Equipamento de Radiação Restrita;;;;0,00;0;mai;13/05/2021;06/08/2023;2021
83127;4-Aduana;SmartTV Box;;;16;7000,00;16;fev;23/02/2022;06/08/2023;2022
83127;4-Aduana;Outros;;;141;35000,00;141;fev;23/02/2022;06/08/2023;2022
42768;4-Aduana;SmartTV Box;8000;;;2400000,00;8000;nov;03/11/2020;06/08/2023;2020
76736;3-E-commerce;Carregadores de Baterias;49;;;3200,00;49;fev;23/02/2022;06/08/2023;2022
36246;4-Aduana;Outros;;42014;;252084,00;42014;dez;18/12/2020;06/08/2023;2020
76736;3-E-commerce;Reforçador de sinal;21;;;12600,00;21;fev;23/02/2022;06/08/2023;2022
42728;4-Aduana;SmartTV Box;25000;;;7500000,00;25000;out;25/10/2020;06/08/2023;2020
42815;4-Aduana;SmartTV Box;38798;;;11639400,00;38798;nov;08/11/2020;06/08/2023;2020
83276;1-Comércio;Carregadores de Baterias;;;120000;360000,00;120000;mar;14/03/2022;06/08/2023;2022
42815;4-Aduana;Equipamento de Radiação Restrita;18888;;;944400,00;18888;nov;08/11/2020;06/08/2023;2020
94531;1-Comércio;Carregadores de Baterias;;;;0,00;0;set;26/09/2022;06/08/2023;2022
94529;1-Comércio;Outros;4;;;10,00;4;set;27/09/2022;06/08/2023;2022
94529;1-Comércio;Carregadores de Baterias;;;;0,00;0;set;27/09/2022;06/08/2023;2022
94578;4-Aduana;Equipamento de Rede de Dados;;;2;48000,00;2;out;10/10/2022;06/08/2023;2022
94578;4-Aduana;SmartTV Box;;;120;36000,00;120;out;10/10/2022;06/08/2023;2022
94527;4-Aduana;Outros;;;162028;6103980,00;162028;set;28/09/2022;06/08/2023;2022
82153;4-Aduana;Decodificador de sinal para SeAC;;;3000;1500000,00;3000;fev;04/02/2022;06/08/2023;2022
42817;4-Aduana;SmartTV Box;16560;;;4968000,00;16560;nov;03/11/2020;06/08/2023;2020
73189;4-Aduana;Decodificador de sinal para SeAC;;;20000;10000000,00;20000;ago;23/08/2021;06/08/2023;2021
94603;4-Aduana;Decodificador de sinal para SeAC;;;20;21000,00;20;set;22/09/2022;06/08/2023;2022
95191;1-Comércio;Outros;8;;;500,00;8;out;14/10/2022;06/08/2023;2022
95307;4-Aduana;Decodificador de sinal para SeAC;;;100;40000,00;100;out;11/10/2022;06/08/2023;2022
95185;4-Aduana;Equipamento de Radiação Restrita;;;22;31960,00;22;nov;07/11/2022;06/08/2023;2022
102682;;Outros;101;;;11,17;101;fev;16/02/2023;06/08/2023;2023
102681;1-Comércio;Equipamento de Radiação Restrita;;41;;1013,30;41;fev;23/02/2023;06/08/2023;2023
44001;1-Comércio;Equipamento óptico;;212250;;1544200,00;212250;jun;03/06/2021;06/08/2023;2021
36246;4-Aduana;Bloqueador de sinal (Jammer);;8;;8000,00;8;dez;18/12/2020;06/08/2023;2020
42539;4-Aduana;SmartTV Box;27240;;;8172000,00;27240;nov;03/11/2020;06/08/2023;2020
60102;4-Aduana;Equipamento óptico;;;400;136000,00;400;jun;12/06/2021;06/08/2023;2021
43188;4-Aduana;SmartTV Box;8750;;;2625000,00;8750;nov;17/11/2020;06/08/2023;2020
39030;1-Comércio;Outros;8;;;5000,00;8;set;14/09/2021;06/08/2023;2021
43185;4-Aduana;SmartTV Box;600;;;180000,00;600;nov;17/11/2020;06/08/2023;2020
60105;4-Aduana;Equipamento óptico;;;1000;120000,00;1000;jun;12/06/2021;06/08/2023;2021
42377;4-Aduana;SmartTV Box;4000;;;1200000,00;4000;out;25/10/2020;06/08/2023;2020
42537;4-Aduana;SmartTV Box;960;;;1152000,00;960;nov;03/11/2020;06/08/2023;2020
42377;4-Aduana;Equipamento de Radiação Restrita;2000;;;280000,00;2000;out;25/10/2020;06/08/2023;2020
95185;4-Aduana;Equipamento de Rede de Dados;;;7;31890,00;7;nov;07/11/2022;06/08/2023;2022
